business_id,business_name,product_title,city,state,review_month,review_count,avg_rating,extreme_rating_share,avg_review_length,avg_anomaly_score,max_anomaly_score,suspicious_review_density,review_volume_change,rating_shift,extreme_rating_share_shift,review_length_shift,behavioral_drift_score,feature_drift_score,prediction_drift_score,model_drift_score,retraining_alert,decision_score
B07SL34XMP,Tape In Hair Extensions Human Hair Balayage Ombre Hair 20pcs/50g Per Set Natural Black Fading to Silver Gray Double Sided Tape Skin Weft Remy Silk Straight Hair Glue in Extensions Human Hair 20 Inch,Tape In Hair Extensions Human Hair Balayage Ombre Hair 20pcs/50g Per Set Natural Black Fading to Silver Gray Double Sided Tape Skin Weft Remy Silk Straight Hair Glue in Extensions Human Hair 20 Inch,,,2020-06-01,2,4.5,0.5,102.5,0.6086628110412631,0.9903123695642869,0.5,1.0,-0.5,-0.5,0.8981481481481481,0.6421296296296297,0.053512378276673565,0.030640251884621928,0.04321992140025033,False,0.6386247249649454
B01IAJ2JRY,Colourpop Ultra Metallic Lip (3-Way),Colourpop Ultra Metallic Lip (3-Way),,,2016-12-01,4,2.25,0.75,105.25,0.5646901222249445,0.9361497583083876,0.25,3.0,-1.75,0.75,7.096153846153846,0.96875,0.04780218597994638,0.03357225033697183,0.04139871494060783,False,0.6385497226490269
B0B4MR9BXN,JUNG SAEM MOOL OFFICIAL] JUNGSAEMMOOL Minifying Cica Mist Balm,JUNG SAEM MOOL OFFICIAL] JUNGSAEMMOOL Minifying Cica Mist Balm,,,2022-09-01,2,3.5,0.0,1010.0,0.7889392723591138,0.9590327875663738,0.5,-0.8461538461538461,-0.9615384615384617,-0.6153846153846154,0.9176281583175112,0.6806410162788868,0.0536438659476773,0.048156186715726856,0.051174410293299596,False,0.6384978912619474
B07C6B7P5Y,Magic Hair Braided Tool Women Fashion French Hair Styling Clip DIY French Hair Braiding Tool Hairstyle Braid Tool Twist Plait Hair Braiding Tool Bun or Pony Tail Hair Accessories 3 Pack,Magic Hair Braided Tool Women Fashion French Hair Styling Clip DIY French Hair Braiding Tool Hairstyle Braid Tool Twist Plait Hair Braiding Tool Bun or Pony Tail Hair Accessories 3 Pack,,,2018-10-01,2,1.0,1.0,43.5,0.8016556354791637,0.999861581339441,0.5,1.0,-1.0,1.0,-0.5372340425531915,0.6324468085106383,0.048570614533907694,0.020517202800468624,0.03594657925386011,False,0.638455242484543
B0BCFSS4P6,ANGNYA Acrylic Nail Brush，Kolinsky Nail Art Brushes for Acrylic Application，Size 8 Oval Crimped Sable Acrylic Brush for Professional Manicure DIY Home Salon(Pink),ANGNYA Acrylic Nail Brush，Kolinsky Nail Art Brushes for Acrylic Application，Size 8 Oval Crimped Sable Acrylic Brush for Professional Manicure DIY Home Salon(Pink),,,2019-03-01,2,4.0,0.5,18.5,0.5992786499903369,0.9379737335187647,0.5,1.0,-1.0,-0.5,-0.9646271510516252,0.7179254302103251,0.050339804871309596,0.021016055775917083,0.037144117778382967,False,0.6383437819509062
B07P7K364Y,"BLY Swiss Lace Closure 4""x4"" Mongolian Kinky Curly Virgin Human Hair 130% Density Knots Bleached with Baby Hair Medium Brown Lace Color(14"", 4x4 Closure)","BLY Swiss Lace Closure 4""x4"" Mongolian Kinky Curly Virgin Human Hair 130% Density Knots Bleached with Baby Hair Medium Brown Lace Color(14"", 4x4 Closure)",,,2019-06-01,2,3.0,1.0,59.5,0.6083567119067911,0.9619883199186753,0.5,1.0,1.0,1.0,-0.7955326460481099,0.684106529209622,0.051102236796830895,0.019908495953962355,0.03706505341754005,False,0.6382823022865728
B085QLNZVL,"Vafee Nail Acrylic Powder Set - 4 Colors Clear Pink White gray, Nail Art Powder for Doing Acrylic Nails. MMA free. 4 OZ Nail System 1 OZ/PCS","Vafee Nail Acrylic Powder Set - 4 Colors Clear Pink White gray, Nail Art Powder for Doing Acrylic Nails. MMA free. 4 OZ Nail System 1 OZ/PCS",,,2021-06-01,6,3.1666666666666665,0.5,84.5,0.5773892461868178,0.8563844530816518,0.3333333333333333,2.0,-1.8333333333333335,-0.5,1.9649122807017543,0.9791666666666667,0.05995597760314177,0.08088343407612845,0.06937333301598578,False,0.638265558530976
B000CSH3YG,SALUX Nylon Japanese Beauty Skin Bath Wash cloth Towel Yellow,SALUX Nylon Japanese Beauty Skin Bath Wash cloth Towel Yellow,,,2014-09-01,3,5.0,1.0,689.0,0.3635285148947391,0.9425866591613169,0.3333333333333333,2.0,1.0,1.0,4.888888888888889,0.875,0.05174879894835977,0.028690825889218608,0.041372711071746254,False,0.6381945707005562
B08DHJ4L3B,"Extra Long Dreadlock Cap, Silky Bonnet for Braids Satin Head Scarf for Sleeping Women Hair Loss, Curly Long Hair by Wbfwbb","Extra Long Dreadlock Cap, Silky Bonnet for Braids Satin Head Scarf for Sleeping Women Hair Loss, Curly Long Hair by Wbfwbb",,,2021-03-01,3,3.3333333333333335,0.6666666666666666,190.0,0.6953301993174136,0.9675092038831545,0.3333333333333333,2.0,-0.6666666666666665,0.6666666666666666,8.5,0.8333333333333333,0.05545207860470101,0.04894388866782656,0.05252339313310751,False,0.6381733969957368
B0058AA5UM,Now Foods Solutions Cocoa Butter - 7 fl oz,Now Foods Solutions Cocoa Butter - 7 fl oz,,,2015-03-01,5,2.8,0.4,181.0,0.41913057386691427,0.8234498875389833,0.4,4.0,1.7999999999999998,-0.6,1.011111111111111,0.9749999999999999,0.046697891771335494,0.03462290435582611,0.041264147434356274,False,0.6381470827537974
B08XJZR3S9,MICPANG Electric Eyebrow Trimmer Precision Electric Eyebrow Razor for Women Battery-Operated Facial Hair Remover with Comb (Pink),MICPANG Electric Eyebrow Trimmer Precision Electric Eyebrow Razor for Women Battery-Operated Facial Hair Remover with Comb (Pink),,,2021-06-01,3,2.0,0.6666666666666666,148.0,0.7213373778167416,0.9619702186520785,0.6666666666666666,0.5,-2.5,0.16666666666666663,-0.44360902255639095,0.4970551378446115,0.05995597760314177,0.08088343407612845,0.06937333301598578,False,0.638026027608445
B06XHXGSKX,100% Handmade 3D Mink False Eyelashes Natural Long Siberian Mink Fur Fake Eyelashes,100% Handmade 3D Mink False Eyelashes Natural Long Siberian Mink Fur Fake Eyelashes,,,2019-02-01,4,2.25,0.75,209.0,0.6494378771294675,0.8642532556541438,0.75,1.0,-2.25,0.25,0.21511627906976744,0.5680232558139535,0.04984488861087211,0.02821384418385191,0.04011091861871302,False,0.6380110912252456
B0B64PMWPH,Celleanser Vegan Clean Serum100% Vegan Ingredients Quick Relief and Repair Hypoallergic Tested Hydrating Panthenol Silky Texture Made in Korea 30ml 1.01 fl. oz.,Celleanser Vegan Clean Serum100% Vegan Ingredients Quick Relief and Repair Hypoallergic Tested Hydrating Panthenol Silky Texture Made in Korea 30ml 1.01 fl. oz.,,,2022-10-01,3,3.3333333333333335,0.3333333333333333,786.3333333333334,0.6582912219198817,0.8835809691183972,0.6666666666666666,-0.6666666666666666,-1.5555555555555558,-0.5555555555555556,0.3771161704611793,0.6198676785366803,0.05295978909026661,0.03960015160964209,0.04694795222398558,False,0.6379291183258736
B00YTAH2N0,Compact Folding Hair Brush with Dual Mirrors Massage Detangling Air Rubber Cushion,Compact Folding Hair Brush with Dual Mirrors Massage Detangling Air Rubber Cushion,,,2016-08-01,3,2.3333333333333335,1.0,156.33333333333334,0.564049180720083,0.7942845937531141,0.6666666666666666,2.0,-2.6666666666666665,0.0,1.895061728395062,0.75,0.04481536607562785,0.028795301336023173,0.03760633694280574,False,0.6378072250216774
B06WW8SB4S,Olivina Men Bourbon Cedar Exfoliating Bar Soap - 2 Pack,Olivina Men Bourbon Cedar Exfoliating Bar Soap - 2 Pack,,,2020-06-01,2,1.5,0.5,94.0,0.671427860767579,0.908483421552937,0.5,1.0,-3.5,-0.5,0.5161290322580645,0.753225806451613,0.053512378276673565,0.030640251884621928,0.04321992140025033,False,0.6377586373664688
B08R5V2P3H,"6 in 1 Curling Irons, Hair Curling Wand Set with Hair Straightener Brush, Hair Curler Wands with 0.3-1 Inch Interchangeable Barrels Instant Heat Up Hair Curling Iron with LCD Display & Temp Adjustment","6 in 1 Curling Irons, Hair Curling Wand Set with Hair Straightener Brush, Hair Curler Wands with 0.3-1 Inch Interchangeable Barrels Instant Heat Up Hair Curling Iron with LCD Display & Temp Adjustment",,,2021-11-01,4,2.25,0.75,77.0,0.5987356601796889,0.800769029121701,0.75,1.0,-2.75,-0.25,-0.5710306406685237,0.6392061281337048,0.0596329395723892,0.07744820679188008,0.06764980982116009,False,0.6377181636991955
B008331W2G,15X Magnifying Make up Mirror w/Suction Cups,15X Magnifying Make up Mirror w/Suction Cups,,,2016-04-01,3,2.3333333333333335,1.0,343.6666666666667,0.6081377534662004,0.7963240676349589,0.6666666666666666,2.0,-2.6666666666666665,0.0,1.564676616915423,0.75,0.04299069864848477,0.01826314024056834,0.031863297364922376,False,0.6376595849436406
B0762HP42Z,"2017 New Design Nail Art Rhinestones for Nails Crystal Gems and Stones 50pcs Triangle Rhinestones AB Glass Diamond Jewelry For 3D Nails Decorations Nail Salon (4X8mm Triangle, Crystal AB)","2017 New Design Nail Art Rhinestones for Nails Crystal Gems and Stones 50pcs Triangle Rhinestones AB Glass Diamond Jewelry For 3D Nails Decorations Nail Salon (4X8mm Triangle, Crystal AB)",,,2018-10-01,3,1.0,1.0,158.0,0.7167696379583651,0.7167696379583651,1.0,0.5,-4.0,0.0,5.723404255319149,0.525,0.048570614533907694,0.020517202800468624,0.03594657925386011,False,0.6375113601735068
B01N6TB65I,KALEIDOSCOPE | Aromatherapy Essential Oil Diffuser | Cool Mist Ultrasonic Humidifier | Hand Blown Glass Colorful LED White Glow | 200ml Capacity and Safety Auto-Shut Off Feature,KALEIDOSCOPE | Aromatherapy Essential Oil Diffuser | Cool Mist Ultrasonic Humidifier | Hand Blown Glass Colorful LED White Glow | 200ml Capacity and Safety Auto-Shut Off Feature,,,2017-04-01,3,3.6666666666666665,1.0,127.33333333333333,0.42347433042314764,1.0,0.3333333333333333,2.0,-0.3333333333333335,1.0,1.8939393939393938,0.7916666666666667,0.04698044045611549,0.03216554136609309,0.04031373586560542,False,0.6372970603798408
B01G5XDJ1W,(6 Pack) Qfitt - Mesh Dome Style Wig Cap Extra Large #5021,(6 Pack) Qfitt - Mesh Dome Style Wig Cap Extra Large #5021,,,2022-10-01,3,3.0,0.6666666666666666,180.33333333333334,0.4804363742479894,0.9077976872664496,0.3333333333333333,2.0,-2.0,-0.33333333333333337,5.011111111111111,0.9166666666666667,0.05295978909026661,0.03960015160964209,0.04694795222398558,False,0.6372713833768552
B00YJ9TQ5I,MANDI HOME Fashion Cuff Earrings With Double Piercings Gold,MANDI HOME Fashion Cuff Earrings With Double Piercings Gold,,,2017-03-01,3,2.3333333333333335,1.0,51.0,0.7218282650266737,0.8508600970942197,0.6666666666666666,2.0,1.3333333333333335,0.0,2.642857142857143,0.6666666666666667,0.047203926075539394,0.03160526893800399,0.04018453036364847,False,0.6371620468708574
B00BJGBEXG,Pro Steel Ear Nose Navel Body Piercing Gun + 98pcs Round Studs Tool Kit Set,Pro Steel Ear Nose Navel Body Piercing Gun + 98pcs Round Studs Tool Kit Set,,,2014-08-01,3,2.6666666666666665,0.6666666666666666,109.0,0.6334550505281729,0.8014123672969397,0.6666666666666666,2.0,-1.3333333333333335,0.6666666666666666,-0.08403361344537816,0.7334733893557424,0.04817478713123055,0.039222767444523854,0.044146378272212544,False,0.637151299300363
B06XWNXMJG,"Emmet Short Bob Wig 12"" Shoulder Length Soft Silk Synthetic Kanekalon Dark Roots Ombre Color Women’s Wigs with Free Wig Cap & Free Wig Stand Holder & Free Ebook (Black & Brown)","Emmet Short Bob Wig 12"" Shoulder Length Soft Silk Synthetic Kanekalon Dark Roots Ombre Color Women’s Wigs with Free Wig Cap & Free Wig Stand Holder & Free Ebook (Black & Brown)",,,2018-06-01,2,1.5,0.5,157.0,0.8190605581387935,0.9468613749673366,0.5,0.0,-2.0,0.5,3.0779220779220777,0.7,0.04914688715486449,0.02479114190356123,0.038186801791778024,False,0.6371295015073345
B01N122EU5,"Gel Nail Polish Acrylic Steamer Remover Portable Harmless Nail Machine Nail Art Tools BLUETOP (Electric,White)","Gel Nail Polish Acrylic Steamer Remover Portable Harmless Nail Machine Nail Art Tools BLUETOP (Electric,White)",,,2018-01-01,3,4.0,0.6666666666666666,1084.6666666666667,0.7117101462147536,1.0,0.3333333333333333,2.0,-1.0,-0.33333333333333337,19.465408805031448,0.7916666666666667,0.05027518691509549,0.025445321723314842,0.0391017475787942,False,0.6371152621368191
B07NC9TF78,STAYVE BB Glow Starter Kit Pigments All Shades 12 vials,STAYVE BB Glow Starter Kit Pigments All Shades 12 vials,,,2019-09-01,3,2.6666666666666665,0.6666666666666666,47.0,0.6305513603730183,0.8001470986787823,0.6666666666666666,2.0,-0.3333333333333335,0.6666666666666666,-0.7374301675977654,0.7391527001862197,0.05062160179481182,0.020530543979161247,0.03708062577776906,False,0.6370684201174608
B01N0Z0HY3,"SKINFOOD Freshmade Coconut Mask 3.04 fl.oz. (90ml) - Coconut Milk Hydrating & Firming Facial Sleeping Mask, Hypoallergenic Gel type Leave-on Treatment for Smooth & Resilient Skin","SKINFOOD Freshmade Coconut Mask 3.04 fl.oz. (90ml) - Coconut Milk Hydrating & Firming Facial Sleeping Mask, Hypoallergenic Gel type Leave-on Treatment for Smooth & Resilient Skin",,,2020-08-01,3,2.3333333333333335,1.0,78.66666666666667,0.6211820614069626,0.7873851151238767,0.6666666666666666,2.0,-2.6666666666666665,0.0,2.146666666666667,0.75,0.052643099734843546,0.04347394055775881,0.048516978105155414,False,0.6370290036757967
B084WP4XS8,"CELIMAX The Real Sedum Aqua Boosting Essence - with 65.33% Sedum Extract, Hyaluronic Acid Complex, 150ml","CELIMAX The Real Sedum Aqua Boosting Essence - with 65.33% Sedum Extract, Hyaluronic Acid Complex, 150ml",,,2021-06-01,4,4.75,0.75,1488.25,0.8631955900874612,1.0,0.75,0.0,-0.25,-0.25,1.3064703603254553,0.35625,0.05995597760314177,0.08088343407612845,0.06937333301598578,False,0.6369684999523979
B08BNNNMH5,"sdoot Misting Spray Bottle, 2 Pack 200ml Plasitc Plant Spray Bottle Refillable Clear Mist Bottle Sprayer for Hair, Cleaning","sdoot Misting Spray Bottle, 2 Pack 200ml Plasitc Plant Spray Bottle Refillable Clear Mist Bottle Sprayer for Hair, Cleaning",,,2020-10-01,3,3.0,0.6666666666666666,230.66666666666666,0.7742735617843516,0.8685911725669722,1.0,0.0,0.6666666666666665,0.3333333333333333,-0.2746331236897275,0.30492662473794546,0.05308668047708837,0.03292411143648467,0.04401352440881671,False,0.6368405952442491
B07F3RH7DD,Coty Phebo Seiva De Alfazema Lavanda Original Perfume 118 ml,Coty Phebo Seiva De Alfazema Lavanda Original Perfume 118 ml,,,2019-12-01,8,2.0,1.0,109.5,0.6929672497165942,1.0,0.625,3.0,1.0,0.0,-0.3742857142857143,0.49985714285714283,0.051410445149353175,0.019636442289543865,0.03711214386243899,False,0.6367811072936516
B085SY4WC3,Pine Gel Nail Polish Set Chameleon Shimmering Color and Black 7.5 ml LED UV Cured Soak Off Nail Gel for Nail Art Manicure,Pine Gel Nail Polish Set Chameleon Shimmering Color and Black 7.5 ml LED UV Cured Soak Off Nail Gel for Nail Art Manicure,,,2021-01-01,2,4.5,0.5,1454.0,0.8150350075203548,0.9983261108748799,0.5,-0.7142857142857143,-0.5,-0.5,1.7018847889567297,0.6196428571428572,0.05371088150238696,0.044679228210230036,0.049646637520916345,False,0.6367718487200597
B07ZS3DKL5,"Higher Education Skincare: Goal Digger - Silky Moisturizing Cucumber Creme; formulated for dry and sensitive skin; cucumber extract; natural extract: melon, kale, cabbage, ginger, turmeric - 1.7 fl oz","Higher Education Skincare: Goal Digger - Silky Moisturizing Cucumber Creme; formulated for dry and sensitive skin; cucumber extract; natural extract: melon, kale, cabbage, ginger, turmeric - 1.7 fl oz",,,2020-08-01,3,4.666666666666667,0.6666666666666666,1460.0,0.7267149843989436,1.0,0.6666666666666666,-0.7,-0.2333333333333334,-0.2333333333333334,2.318936121845874,0.45083333333333336,0.052643099734843546,0.04347394055775881,0.048516978105155414,False,0.6366525467157732
B08DXLHJHT,8 Colors set Lip Gloss Matte Metallic Glitter Liquid Lipstick Diamond Shining Lipgloss Long Lasting Waterproof Unique Charming Attractive Cosmetics Makeup,8 Colors set Lip Gloss Matte Metallic Glitter Liquid Lipstick Diamond Shining Lipgloss Long Lasting Waterproof Unique Charming Attractive Cosmetics Makeup,,,2021-08-01,3,2.3333333333333335,0.3333333333333333,27.666666666666668,0.5787118652514717,0.927339178349725,0.3333333333333333,2.0,1.3333333333333335,-0.6666666666666667,-0.7786666666666666,0.8724000000000001,0.05959347191105532,0.08212283488418919,0.06973168524896556,False,0.6364617985430819
B089N21M6F,Caro White Tube 30G,Caro White Tube 30G,,,2021-05-01,6,3.1666666666666665,0.8333333333333334,168.83333333333334,0.4761114284952201,1.0,0.3333333333333333,5.0,0.16666666666666652,0.8333333333333334,1.7677595628415301,0.7708333333333333,0.05902974335143343,0.0803059022580765,0.0686040148594228,False,0.63633226889558
B07JPM8TXD,"PrettyDiva Winged Eyeliner Stamp - 2Pcs/pack(8mm&10mm) Waterproof Smudgeproof Long Lasting Liquid Eyeliner Pen, Double-Head Eye Makeup Seal Stamp Tool for Wing or Cat Eye - Black","PrettyDiva Winged Eyeliner Stamp - 2Pcs/pack(8mm&10mm) Waterproof Smudgeproof Long Lasting Liquid Eyeliner Pen, Double-Head Eye Makeup Seal Stamp Tool for Wing or Cat Eye - Black",,,2019-03-01,4,2.25,0.5,142.25,0.4915272492581797,0.9092592222569333,0.5,0.3333333333333333,-2.75,-0.5,3.3994845360824737,0.75,0.050339804871309596,0.021016055775917083,0.037144117778382967,False,0.636312345456684
B083FJ8FRP,"Ionic Hair Dryer, Milantia Blow Dryer with Diffuser and Nozzle, Mini Foldable Negative Ion Hairdryer for Home and Travel - 3 Heating / 2 Speed / Cold Settings","Ionic Hair Dryer, Milantia Blow Dryer with Diffuser and Nozzle, Mini Foldable Negative Ion Hairdryer for Home and Travel - 3 Heating / 2 Speed / Cold Settings",,,2021-05-01,7,2.7142857142857144,0.7142857142857143,140.85714285714286,0.6000258032252745,0.9410919372726279,0.42857142857142855,2.5,-1.7857142857142856,0.2142857142857143,0.637873754152824,0.7579318936877076,0.05902974335143343,0.0803059022580765,0.0686040148594228,False,0.6362986108391172
B01MSF13T1,Kneipp Body Lotion (Lavender),Kneipp Body Lotion (Lavender),,,2021-02-01,5,4.4,0.8,477.8,0.7007947549051492,0.8833365719407719,0.6,4.0,-0.5999999999999996,-0.19999999999999996,3.083760683760684,0.6749999999999999,0.05598837576999576,0.0521915973683057,0.05427982548923524,False,0.6360597740026555
B092Z9X6QK,Aideshair short Black and White wig with bangs women's wig curly wave synthetic cosplay girl colorful wig… (Black and White),Aideshair short Black and White wig with bangs women's wig curly wave synthetic cosplay girl colorful wig… (Black and White),,,2021-09-01,4,3.0,1.0,223.75,0.5473590916897707,0.9569508075955465,0.5,1.0,-1.5,0.5,0.3769230769230769,0.6628846153846154,0.05833177827802493,0.08280947901630323,0.06934674361025017,False,0.6360559480461326
B093QD6DJT,Mink Lashes Fluffy 10D Volume False Eyelashes Pack 7 Styles 20MM-25MM Eyelashes Dramatic Luxury Lashes Wispy Soft Long FANXITON Fake Lashes 7 Pairs,Mink Lashes Fluffy 10D Volume False Eyelashes Pack 7 Styles 20MM-25MM Eyelashes Dramatic Luxury Lashes Wispy Soft Long FANXITON Fake Lashes 7 Pairs,,,2021-07-01,3,1.0,1.0,83.0,0.7656055489866852,0.7799166173150417,1.0,0.5,-4.0,0.0,-0.4429530201342282,0.41359060402684567,0.05909289020074846,0.07002015876569502,0.06401016105497442,False,0.6359699912252221
B0B3DD5T8X,10A Human Hair Bundles Brazilian Straight Hair Bundles 100% Unprocessed Virgin Weave 3 Bundles Human Hair Raw Remy Hair Bundles Natural Black 10 12 14 Inch,10A Human Hair Bundles Brazilian Straight Hair Bundles 100% Unprocessed Virgin Weave 3 Bundles Human Hair Raw Remy Hair Bundles Natural Black 10 12 14 Inch,,,2023-02-01,3,3.0,0.3333333333333333,78.0,0.5491621852840837,0.7211551477519083,0.6666666666666666,2.0,2.0,-0.6666666666666667,0.21875,0.84375,0.04942047644944158,0.02673607867624614,0.03921249745150364,False,0.63589034299756
B017IIV4XI,"Ageless Face Makeup Primer by Eclipse I All-Day Foundation Serum Instantly Hides 100% of Blemishes, Enlarged Pores & Lines For A Gorgeous Airbrushed Look on Oily or Dry Skin, Acne, Rosacea & Eczema","Ageless Face Makeup Primer by Eclipse I All-Day Foundation Serum Instantly Hides 100% of Blemishes, Enlarged Pores & Lines For A Gorgeous Airbrushed Look on Oily or Dry Skin, Acne, Rosacea & Eczema",,,2016-08-01,4,4.75,0.75,1250.75,0.48759904709114893,0.9747946657209564,0.5,3.0,-0.25,-0.25,6.58030303030303,0.65625,0.04481536607562785,0.028795301336023173,0.03760633694280574,False,0.6358815835437556
B08RS762Z7,"Hair Bands for Women's Hair, Fashion Headbands, Headbands for Women, Headband for Fitness, Head Band for Outdoor Activities, Gift Pack 2pc, High Elastic, Non Slip, Breathable, Soft.","Hair Bands for Women's Hair, Fashion Headbands, Headbands for Women, Headband for Fitness, Head Band for Outdoor Activities, Gift Pack 2pc, High Elastic, Non Slip, Breathable, Soft.",,,2021-04-01,5,5.0,1.0,554.0,0.7974083992848692,0.9260746131522847,0.8,1.5,0.0,0.0,0.9269565217391305,0.4103913043478261,0.057800067380601956,0.0628483695316578,0.06007180334857709,False,0.6357347111925428
B09KGG7QNS,"facetheory FaceTheory Talc Free Loose Powder, Matte Translucent Powder, Absorbs Oil and Sets Makeup, Vegan and Cruelty-Free Pink POW 0","facetheory FaceTheory Talc Free Loose Powder, Matte Translucent Powder, Absorbs Oil and Sets Makeup, Vegan and Cruelty-Free Pink POW 0",,,2022-06-01,2,4.0,0.5,1520.0,0.7389598636973074,1.0,0.5,1.0,-1.0,-0.5,0.4245548266166823,0.6099109653233366,0.0544358894295017,0.05546727758218604,0.05490001409820966,False,0.6357127434455656
B07VHYJN9S,"Electric Shaver with Pop-up Trimmer for Men, Men's Electric Razor Cordless Foil Shaver, IPX7 Waterproof, Charge 1.5H Work 99 Mins, Plug and Play, USB Quick Charging, LCD Display Battery Power","Electric Shaver with Pop-up Trimmer for Men, Men's Electric Razor Cordless Foil Shaver, IPX7 Waterproof, Charge 1.5H Work 99 Mins, Plug and Play, USB Quick Charging, LCD Display Battery Power",,,2020-09-01,5,1.8,1.0,151.4,0.6369219765984933,0.7402539107451042,0.8,0.6666666666666666,-2.533333333333333,0.6666666666666667,-0.3952063914780293,0.6790412782956059,0.05222455963449992,0.0376606800456048,0.045670813819497114,False,0.6356998104076125
B08XLZ2399,"Green Tea Mask Stick, Deep Cleansing Smearing Clay facial masks, Removing Blackhead face mask Balancing Oil And Water, Moisturizing Nourishing Skin, Suitable for All Skin (Green Tea)","Green Tea Mask Stick, Deep Cleansing Smearing Clay facial masks, Removing Blackhead face mask Balancing Oil And Water, Moisturizing Nourishing Skin, Suitable for All Skin (Green Tea)",,,2021-05-01,6,1.8333333333333333,0.8333333333333334,61.166666666666664,0.6276829090910317,0.9033897881586149,0.6666666666666666,1.0,-0.5000000000000002,0.8333333333333334,-0.5377833753148615,0.5700566750629723,0.05902974335143343,0.0803059022580765,0.0686040148594228,False,0.6356578635168384
B0713ZQ6B5,Mosunx Eyebrow Stencil Template Professional Beauty Tool Makeup Grooming Drawing Blacken Eyebrow Template (Color randomization),Mosunx Eyebrow Stencil Template Professional Beauty Tool Makeup Grooming Drawing Blacken Eyebrow Template (Color randomization),,,2018-05-01,3,1.0,1.0,9.666666666666666,0.9254209684857829,0.9560579966476743,1.0,0.0,0.0,0.0,-0.8937728937728937,0.17875457875457876,0.04950061469472045,0.030362622067168037,0.040888518012321864,False,0.6354422212171789
B01LZPQP5X,Wind Song by Prince Matchabelli for Women 3 Piece Set Includes: 0.55 oz Cologne Spray + 1.9 oz Body Lotion + 2.7 oz Dusting Powder,Wind Song by Prince Matchabelli for Women 3 Piece Set Includes: 0.55 oz Cologne Spray + 1.9 oz Body Lotion + 2.7 oz Dusting Powder,,,2018-12-01,3,2.3333333333333335,1.0,55.333333333333336,0.5846082897804427,0.7875845784637155,0.6666666666666666,2.0,-2.6666666666666665,0.0,4.03030303030303,0.75,0.05039522084579476,0.02112499716295478,0.03722362018851677,False,0.6354048121572446
B01EN4VN54,"MAKE-UP FOR YOU BB Cream Concealer Brush, Pink","MAKE-UP FOR YOU BB Cream Concealer Brush, Pink",,,2016-12-01,5,3.4,1.0,106.6,0.6465647950332112,0.8690917351402788,0.6,4.0,-1.6,0.0,2.807142857142857,0.7,0.04780218597994638,0.03357225033697183,0.04139871494060783,False,0.6353919145401887
B0193QBZVE,"John Frieda Frizz-Ease Flawlessly Straight Shampoo and Conditioner Duo Set, 8.45 Ounce Each","John Frieda Frizz-Ease Flawlessly Straight Shampoo and Conditioner Duo Set, 8.45 Ounce Each",,,2018-01-01,6,2.1666666666666665,0.16666666666666666,60.0,0.6610983717175978,0.7456515482596437,0.6666666666666666,2.0,-2.3333333333333335,-0.33333333333333337,-0.4520547945205479,0.8070776255707763,0.05027518691509549,0.025445321723314842,0.0391017475787942,False,0.6352793770870553
B076JK3DCC,"Shine Spray and UV Protectant - Hair Polish and Growth Stimulator, Jojoba Oil, White Birch Extract, Vitamin E Humidity Resistant Glossy Finishing Spray for Dry, Damaged, Color Treated Hair by Osensia","Shine Spray and UV Protectant - Hair Polish and Growth Stimulator, Jojoba Oil, White Birch Extract, Vitamin E Humidity Resistant Glossy Finishing Spray for Dry, Damaged, Color Treated Hair by Osensia",,,2019-06-01,3,2.6666666666666665,0.3333333333333333,366.6666666666667,0.3756014559416913,0.8462714014538364,0.3333333333333333,2.0,-2.3333333333333335,-0.6666666666666667,1.1956087824351298,1.0,0.051102236796830895,0.019908495953962355,0.03706505341754005,False,0.635088081854807
B083M7MNLP,Boar Bristle Hair Brush Set With Wide Tooth Tail Comb Natural Soft Hair Brushes For Women Kids Mens Hair Brush For Straightening Styling Smoothing Brush Adds Shine Fine Hair Brush For Men,Boar Bristle Hair Brush Set With Wide Tooth Tail Comb Natural Soft Hair Brushes For Women Kids Mens Hair Brush For Straightening Styling Smoothing Brush Adds Shine Fine Hair Brush For Men,,,2020-09-01,3,3.0,0.3333333333333333,766.0,0.8558945510581984,0.948259212362721,0.6666666666666666,-0.4,-1.0,-0.26666666666666666,1.1313299944351698,0.5183333333333333,0.05222455963449992,0.0376606800456048,0.045670813819497114,False,0.6349913463998769
B089494HTK,"FREEORR Portable Electric Nail Drill- Acrylic Nail Art Tools, Professional Nail File Kit- Pen Shape Finger Toe Nail Care Set, Nail Polishing Nail Tips Manicure Pedicure Machine for Home Use (Black)","FREEORR Portable Electric Nail Drill- Acrylic Nail Art Tools, Professional Nail File Kit- Pen Shape Finger Toe Nail Care Set, Nail Polishing Nail Tips Manicure Pedicure Machine for Home Use (Black)",,,2021-02-01,2,2.0,0.5,39.5,0.5995221274249698,1.0,0.5,1.0,1.0,-0.5,0.4107142857142857,0.6071428571428572,0.05598837576999576,0.0521915973683057,0.05427982548923524,False,0.6349276881090996
